,Id,path,action,object,Self-reported fluency level ,First Language spoken,Current language used for work/school,speakerId,gender,ageRange,mfccs
940,940,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/d4e514d0-4594-11e9-9600-8f19ade2128c.wav,increase,volume,3,1,2,12,1,0,-24.858664
941,941,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/d7387ab0-4594-11e9-9600-8f19ade2128c.wav,increase,volume,3,1,2,12,1,0,-24.446178
942,942,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/d93757f0-4594-11e9-9600-8f19ade2128c.wav,increase,volume,3,1,2,12,1,0,-25.223837
943,943,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/db932240-4594-11e9-9600-8f19ade2128c.wav,increase,volume,3,1,2,12,1,0,-24.840944
944,944,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/698cfbe0-459d-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-20.601097
945,945,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/6bc8bb10-459d-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-22.74919
946,946,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/6e9d85f0-459d-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-17.483131
947,947,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/716a6190-459d-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-18.489435
948,948,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/746a8230-459d-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-16.756168
949,949,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/77ee03a0-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-21.62916
950,950,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/7a5343d0-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.769424
951,951,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/7c747620-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-22.88973
952,952,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/7ef99a60-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-21.205687
953,953,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/8177e0d0-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.760473
954,954,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/8398c500-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-22.501152
955,955,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/88361ae0-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-24.820248
956,956,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/94b0fd80-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.718294
957,957,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/97010800-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-22.916775
958,958,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/991d3140-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.598927
959,959,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/9bbfc890-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.782576
960,960,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/9e028ca0-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.552824
961,961,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/9ffef8e0-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.681568
962,962,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a1f94240-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-21.38296
963,963,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a40d5530-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-22.037855
964,964,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a61d2260-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-21.095102
965,965,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/bb4d0600-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.59894
966,966,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/bde60060-459d-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-21.0438
967,967,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/c0289d60-459d-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-21.422527
968,968,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/c26287d0-459d-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-24.168915
969,969,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/c4dadad0-459d-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-20.132555
970,970,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/c797d7f0-459d-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-20.77037
971,971,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/c9a77e10-459d-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-22.660234
972,972,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/cb67cbb0-459d-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-26.259415
973,973,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/cd4df0d0-459d-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-23.902514
974,974,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/56512aa0-459e-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-23.268217
975,975,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/5812fee0-459e-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-26.2688
976,976,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/59cac100-459e-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-24.607058
977,977,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/5bcfb8c0-459e-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-21.741564
978,978,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/5ddb6740-459e-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-24.68521
979,979,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/60302cb0-459e-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-22.265028
980,980,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/628cba50-459e-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-17.95868
981,981,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/b0b10010-459e-11e9-bf4b-216bfa333ac2.wav,activate,music,3,1,2,12,1,0,-21.676546
982,982,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/b29cca80-459e-11e9-bf4b-216bfa333ac2.wav,activate,music,3,1,2,12,1,0,-21.743956
983,983,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/e7c3a9e0-459e-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-20.494598
984,984,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/e9fdbb60-459e-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-20.347446
985,985,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/ec4e1400-459e-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-20.39991
986,986,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/ee94cfb0-459e-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-21.527912
987,987,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/f097a490-459e-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-22.573963
988,988,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/f631f810-459e-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-20.425886
989,989,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/f9120d90-459e-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-19.651114
990,990,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/fcfe3be0-459e-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-22.584305
991,991,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/feefd2b0-459e-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-22.208801
992,992,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/32b0b970-459f-11e9-bf4b-216bfa333ac2.wav,deactivate,lights,3,1,2,12,1,0,-21.024115
993,993,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/34b207b0-459f-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-21.845858
994,994,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/3b680460-459f-11e9-bf4b-216bfa333ac2.wav,activate,music,3,1,2,12,1,0,-19.632784
995,995,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/3d2f08c0-459f-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.012049
996,996,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/44bd8b20-459f-11e9-bf4b-216bfa333ac2.wav,deactivate,lights,3,1,2,12,1,0,-20.2887
997,997,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/46b05a70-459f-11e9-bf4b-216bfa333ac2.wav,deactivate,lights,3,1,2,12,1,0,-22.21676
998,998,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/4892fd20-459f-11e9-bf4b-216bfa333ac2.wav,deactivate,lights,3,1,2,12,1,0,-22.425598
999,999,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/4a521240-459f-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-20.013464
1000,1000,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/4c3c2f00-459f-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-20.300133
1001,1001,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/4e9cdb50-459f-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-19.564146
1002,1002,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/50bb7590-459f-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-21.008598
1003,1003,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/52bdd540-459f-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.86708
1004,1004,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/54b07d80-459f-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.521332
1005,1005,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/584fc450-459f-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-17.570965
1006,1006,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/5a2e9670-459f-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-18.483805
1007,1007,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/5c53c060-459f-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-18.523527
1008,1008,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/5e4e57e0-459f-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-24.508041
1009,1009,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/60289620-459f-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-22.141981
1010,1010,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/622354b0-459f-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-20.946629
1011,1011,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a3263ea0-459f-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-20.225529
1012,1012,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a4f53240-459f-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-22.667837
1013,1013,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a6f213b0-459f-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-22.16114
1014,1014,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/af794df0-459f-11e9-bf4b-216bfa333ac2.wav,activate,music,3,1,2,12,1,0,-26.234253
1015,1015,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/b18aa1c0-459f-11e9-bf4b-216bfa333ac2.wav,activate,music,3,1,2,12,1,0,-20.737644
1016,1016,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/b3bff850-459f-11e9-bf4b-216bfa333ac2.wav,activate,music,3,1,2,12,1,0,-20.966518
1017,1017,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/b5924750-459f-11e9-bf4b-216bfa333ac2.wav,activate,music,3,1,2,12,1,0,-21.643831
1018,1018,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/0a189d60-45a0-11e9-bf4b-216bfa333ac2.wav,deactivate,lights,3,1,2,12,1,0,-17.889357
1019,1019,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/417b14e0-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-22.949884
1020,1020,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/437b9fd0-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-22.61781
1021,1021,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/455d5820-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-25.282738
1022,1022,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/475d6de0-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-22.93903
1023,1023,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/493d0350-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-23.997194
1024,1024,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/4b569480-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-22.334225
1025,1025,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/4d749280-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-23.435574
1026,1026,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/4f9576b0-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-21.67346
1027,1027,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/520676b0-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-22.178307
1028,1028,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/54242690-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-23.672377
1029,1029,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/5672d180-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-23.205683
1030,1030,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/58610cf0-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-24.356546
1031,1031,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/5f892c60-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-20.445051
1032,1032,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/6191f4b0-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-23.152977
1033,1033,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/63caa6a0-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-20.956964
1034,1034,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/65d8c620-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-24.632172
1035,1035,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/67da6280-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-25.189426
1036,1036,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/6a8a4040-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-20.899885
1037,1037,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/6d1ad630-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-20.40647
1038,1038,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/70046190-45a0-11e9-bf4b-216bfa333ac2.wav,increase,volume,3,1,2,12,1,0,-18.746067
1039,1039,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/83938d80-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-14.593254
1040,1040,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/85cded20-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.713476
1041,1041,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/87e0a080-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-21.736984
1042,1042,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/8a314740-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.896313
1043,1043,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/8cddc9a0-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-18.953196
1044,1044,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/8fe145a0-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-18.647064
1045,1045,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/92d77b30-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.620584
1046,1046,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/94e04380-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-21.90228
1047,1047,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/9713ec60-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.171581
1048,1048,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/9923e0a0-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.651255
1049,1049,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/9b59ac60-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.212238
1050,1050,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/9d9878d0-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.477694
1051,1051,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/9f9d4980-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-24.260248
1052,1052,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a1987d40-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-21.230911
1053,1053,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a39dea30-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-20.692713
1054,1054,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a5bf6aa0-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.605646
1055,1055,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/a8354ca0-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-21.100609
1056,1056,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/aadfac20-45a0-11e9-bf4b-216bfa333ac2.wav,decrease,volume,3,1,2,12,1,0,-19.391376
1057,1057,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/ad148d80-45a0-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-22.252386
1058,1058,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/af6beb00-45a0-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-18.849163
1059,1059,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/b1e48c20-45a0-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-21.821138
1060,1060,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/b4863910-45a0-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-19.963432
1061,1061,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/b686eb10-45a0-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-20.432026
1062,1062,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/b85d58c0-45a0-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-20.015785
1063,1063,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/ba312e60-45a0-11e9-bf4b-216bfa333ac2.wav,increase,heat,3,1,2,12,1,0,-19.934605
1064,1064,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/12b14750-45a1-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-21.052252
1065,1065,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/14a687a0-45a1-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-24.610775
1066,1066,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/1685f600-45a1-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-20.600212
1067,1067,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/188dfb00-45a1-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-20.732567
1068,1068,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/1a93b610-45a1-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-24.301456
1069,1069,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/1cd568b0-45a1-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-20.875711
1070,1070,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/1f516530-45a1-11e9-bf4b-216bfa333ac2.wav,decrease,heat,3,1,2,12,1,0,-18.827599
1071,1071,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/717205e0-45a1-11e9-bf4b-216bfa333ac2.wav,activate,music,3,1,2,12,1,0,-23.782969
1072,1072,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/7354cfa0-45a1-11e9-bf4b-216bfa333ac2.wav,activate,music,3,1,2,12,1,0,-23.199265
1073,1073,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/14215ca0-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-20.928337
1074,1074,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/166d4870-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-20.36575
1075,1075,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/1888ae60-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-22.371931
1076,1076,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/1a9bafe0-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-21.027273
1077,1077,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/1e017020-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-19.444685
1078,1078,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/2200ff60-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-21.575731
1079,1079,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/2493df40-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-22.74549
1080,1080,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/26ec7540-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-21.587196
1081,1081,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/2922dd40-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-23.998629
1082,1082,dsl_data/audio/speakers/8e5qRjN7dGuovkRY/2b5d8b00-45a2-11e9-bf4b-216bfa333ac2.wav,change language,none,3,1,2,12,1,0,-22.971142
1083,1083,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/d5c0e350-45eb-11e9-aa19-e96346c3828f.wav,deactivate,lights,3,1,2,13,1,1,-24.11305
1084,1084,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/d8175670-45eb-11e9-aa19-e96346c3828f.wav,change language,none,3,1,2,13,1,1,-22.286127
1085,1085,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/dc84c2b0-45eb-11e9-aa19-e96346c3828f.wav,activate,music,3,1,2,13,1,1,-24.63632
1086,1086,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/dec71190-45eb-11e9-aa19-e96346c3828f.wav,decrease,volume,3,1,2,13,1,1,-23.253605
1087,1087,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/e803e030-45eb-11e9-aa19-e96346c3828f.wav,deactivate,lights,3,1,2,13,1,1,-22.683382
1088,1088,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/ea5e4af0-45eb-11e9-aa19-e96346c3828f.wav,deactivate,lights,3,1,2,13,1,1,-21.349241
1089,1089,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/ec7b5e90-45eb-11e9-aa19-e96346c3828f.wav,deactivate,lights,3,1,2,13,1,1,-22.03237
1090,1090,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/ee792a60-45eb-11e9-aa19-e96346c3828f.wav,increase,volume,3,1,2,13,1,1,-24.149097
1091,1091,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/f0dbd280-45eb-11e9-aa19-e96346c3828f.wav,increase,volume,3,1,2,13,1,1,-23.420635
1092,1092,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/f328a8b0-45eb-11e9-aa19-e96346c3828f.wav,increase,volume,3,1,2,13,1,1,-22.356356
1093,1093,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/f5ae4220-45eb-11e9-aa19-e96346c3828f.wav,increase,volume,3,1,2,13,1,1,-23.194914
1094,1094,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/f820efd0-45eb-11e9-aa19-e96346c3828f.wav,decrease,volume,3,1,2,13,1,1,-21.690989
1095,1095,dsl_data/audio/speakers/9EWlVBQo9rtqRYdy/fab7c750-45eb-11e9-aa19-e96346c3828f.wav,decrease,volume,3,1,2,13,1,1,-22.466629
